time,cumulativeEmpty,cumulativeBatchingIdleReward,batchingIdleTime,batchingIdleFraction
227.9,15.75,147.0,73.5,0.3225098727512066695919262834576569
228.0,15.75,147.0,73.5,0.3223684210526315789473684210526316
228.1,15.75,147.0,73.5,0.3222270933800964489259096887330118
228.2,15.75,147.0,73.5,0.3220858895705521472392638036809816
228.3,15.75,147.0,73.5,0.3219448094612352168199737187910644
228.4,15.75,147.0,73.5,0.3218038528896672504378283712784588
228.5,15.75,147.0,73.5,0.3216630196936542669584245076586433
228.6,15.75,147.0,73.5,0.3215223097112860892388451443569554
228.7,15.75,147.0,73.5,0.3213817227809357236554438128552689
228.8,15.75,147.0,73.5,0.3212412587412587412587412587412587
228.9,15.75,147.0,73.5,0.3211009174311926605504587155963303
229.0,15.75,147.0,73.5,0.3209606986899563318777292576419214
229.1,15.75,147.0,73.5,0.3208206023570493234395460497599302
229.2,15.75,147.0,73.5,0.3206806282722513089005235602094241
229.3,15.75,147.0,73.5,0.3205407762756214566070649803750545
229.4,15.75,147.0,73.5,0.3204010462074978204010462074978204
229.5,15.75,147.0,73.5,0.3202614379084967320261437908496732
229.6,15.75,147.0,73.5,0.3201219512195121951219512195121951
229.7,15.75,147.0,73.5,0.3199825859817152808010448410970832
229.8,15.75,147.0,73.5,0.3198433420365535248041775456919060
229.9,15.75,147.0,73.5,0.3197042192257503262287951283166594
230.0,15.75,147.0,73.5,0.3195652173913043478260869565217391
230.1,15.75,147.0,73.5,0.3194263363754889178617992177314211
230.2,15.75,147.0,73.5,0.3192875760208514335360556038227628
230.3,15.75,147.0,73.5,0.3191489361702127659574468085106383
230.4,15.75,147.0,73.5,0.3190104166666666666666666666666667
230.5,15.75,147.0,73.5,0.3188720173535791757049891540130152
230.6,15.75,147.0,73.5,0.3187337380745880312228967909800520
230.7,15.75,147.0,73.5,0.3185955786736020806241872561768531
230.8,15.75,147.0,73.5,0.3184575389948006932409012131715771
230.9,15.75,147.0,73.5,0.3183196188826331745344304893893460
231.0,15.75,147.0,73.5,0.3181818181818181818181818181818182
231.1,15.75,147.0,73.5,0.3180441367373431414971873647771527
231.2,15.75,147.0,73.5,0.3179065743944636678200692041522491
231.3,15.75,147.0,73.5,0.3177691309987029831387808041504540
231.4,15.75,147.0,73.5,0.3176318063958513396715643906655143
231.5,15.75,147.0,73.5,0.3174946004319654427645788336933045
231.6,15.75,147.0,73.5,0.3173575129533678756476683937823834
231.7,15.75,147.0,73.5,0.3172205438066465256797583081570997
231.8,15.75,147.0,73.5,0.3170836928386540120793787748058671
231.9,15.75,147.0,73.5,0.3169469598965071151358344113842173
232.0,15.75,147.0,73.5,0.3168103448275862068965517241379310
232.1,15.75,147.0,73.5,0.3166738474795346833261525204653167
232.2,15.75,147.0,73.5,0.3165374677002583979328165374677003
232.3,15.75,147.0,73.5,0.3164012053379250968575118381403358
232.4,15.75,147.0,73.5,0.3162650602409638554216867469879518
232.5,15.75,147.0,73.5,0.3161290322580645161290322580645161
232.6,15.75,147.0,73.5,0.3159931212381771281169389509888220
232.7,15.75,147.0,73.5,0.3158573270305113880532874946282768
232.8,15.75,147.0,73.5,0.3157216494845360824742268041237113
232.9,15.75,147.0,73.5,0.3155860884499785315586088449978532
233.0,15.75,147.0,73.5,0.3154506437768240343347639484978541
233.1,15.75,147.0,73.5,0.3153153153153153153153153153153153
233.2,15.75,147.0,73.5,0.3151801029159519725557461406518010
233.3,15.75,147.0,73.5,0.3150450064294899271324474924989284
233.4,15.75,147.0,73.5,0.3149100257069408740359897172236504
233.5,15.75,147.0,73.5,0.3147751605995717344753747323340471
233.6,15.75,147.0,73.5,0.3146404109589041095890410958904110
233.7,15.75,147.0,73.5,0.3145057766367137355584082156611040
233.8,15.75,147.0,73.5,0.3143712574850299401197604790419162
233.9,15.75,147.0,73.5,0.3142368533561351004702864471996580
234.0,15.75,147.0,73.5,0.3141025641025641025641025641025641
234.1,15.75,147.0,73.5,0.3139683895771038017941050832977360
234.2,15.75,147.0,73.5,0.3138343296327924850555081127241674
234.3,15.75,147.0,73.5,0.3137003841229193341869398207426376
234.4,15.75,147.0,73.5,0.3135665529010238907849829351535836
234.5,15.75,147.0,73.5,0.3134328358208955223880597014925373
234.6,15.75,147.0,73.5,0.3132992327365728900255754475703325
234.7,15.75,147.0,73.5,0.3131657435023434171282488282914359
234.8,15.75,147.0,73.5,0.3130323679727427597955706984667802
234.9,15.75,147.0,73.5,0.3128991060025542784163473818646232
235.0,15.75,147.0,73.5,0.3127659574468085106382978723404255
235.1,15.75,147.0,73.5,0.3126329221607826456826882177796682
235.2,15.75,147.0,73.5,0.3125
235.3,15.75,147.0,73.5,0.3123671908202294942626434339141521
235.4,15.75,147.0,73.5,0.3122344944774851316907391673746814
235.5,15.75,147.0,73.5,0.3121019108280254777070063694267516
235.6,15.75,147.0,73.5,0.3119694397283531409168081494057725
235.7,15.75,147.0,73.5,0.3118370810352142554094187526516759
235.8,15.75,147.0,73.5,0.3117048346055979643765903307888041
235.9,15.75,147.0,73.5,0.3115727002967359050445103857566766
236.0,15.75,147.0,73.5,0.3114406779661016949152542372881356
236.1,15.75,147.0,73.5,0.3113087674714104193138500635324015
236.2,15.75,147.0,73.5,0.3111769686706181202370872142252329
236.3,15.75,147.0,73.5,0.3110452814219212865002115954295387
236.4,15.75,147.0,73.5,0.3109137055837563451776649746192893
236.5,15.75,147.1,73.55,0.3109936575052854122621564482029598
236.6,15.75,147.3,73.65,0.3112848689771766694843617920540997
236.7,15.75,147.5,73.75,0.3115758343895226024503591043514998
236.8,15.75,147.7,73.85,0.3118665540540540540540540540540541
236.9,15.75,147.9,73.95,0.3121570282819755170958210215280709
237.0,15.75,148.1,74.05,0.3124472573839662447257383966244726
237.1,15.75,148.3,74.15,0.3127372416701813580767608603964572
237.2,15.75,148.5,74.25,0.3130269814502529510961214165261383
237.3,15.75,148.7,74.35,0.3133164770332911925832279814580700
237.4,15.75,148.9,74.45,0.3136057287278854254422914911541702
237.5,15.75,149.1,74.55,0.3138947368421052631578947368421053
237.6,15.75,149.3,74.65,0.3141835016835016835016835016835017
237.7,15.75,149.5,74.75,0.3144720235591081194783340344972655
237.8,15.75,149.7,74.85,0.3147603027754415475189234650967199
237.9,15.75,149.9,74.95,0.3150483396385035729298024379991593
238.0,15.75,150.1,75.05,0.3153361344537815126050420168067227
238.1,15.75,150.3,75.15,0.3156236875262494750104997900041999
238.2,15.75,150.5,75.25,0.3159109991603694374475230898404702
238.3,15.75,150.7,75.35,0.3161980696600923206042803189257239
238.4,15.75,150.9,75.45,0.3164848993288590604026845637583893
238.5,15.75,151.1,75.55,0.3167714884696016771488469601677149
238.6,15.75,151.3,75.65,0.3170578373847443419949706621961442
238.7,15.75,151.5,75.75,0.3173439463762044407205697528278173
238.8,15.75,151.7,75.85,0.3176298157453936348408710217755444
238.9,15.75,151.9,75.95,0.3179154457932189200502302218501465
239.0,15.75,152.1,76.05,0.3182008368200836820083682008368201
239.1,15.75,152.3,76.15,0.3184859891258887494772061898787118
239.2,15.75,152.5,76.25,0.3187709030100334448160535117056856
239.3,15.75,152.7,76.35,0.3190555787714166318428750522356874
239.4,15.75,152.9,76.45,0.3193400167084377610693400167084378
239.5,15.75,153.1,76.55,0.3196242171189979123173277661795407
239.6,15.75,153.3,76.65,0.3199081803005008347245409015025042
239.7,15.75,153.5,76.75,0.3201919065498539841468502294534835
239.8,15.75,153.7,76.85,0.3204753961634695579649708090075063
239.9,15.75,153.9,76.95,0.3207586494372655273030429345560650
240.0,15.75,154.1,77.05,0.3210416666666666666666666666666667
240.1,15.75,154.3,77.15,0.3213244481466055810079133694294044
240.2,15.75,154.5,77.25,0.3216069941715237302248126561199001
240.3,15.75,154.7,77.35,0.3218893050353724511027881814398668
240.4,15.75,154.9,77.45,0.3221713810316139767054908485856905
240.5,15.75,155.1,77.55,0.3224532224532224532224532224532225
240.6,15.75,155.3,77.65,0.3227348295926849542809642560266002
240.7,15.75,155.5,77.75,0.3230162027420024927295388450353137
240.8,15.75,155.7,77.85,0.3232973421926910299003322259136213
240.9,15.75,155.9,77.95,0.3235782482357824823578248235782482
241.0,15.75,156.1,78.05,0.3238589211618257261410788381742739
241.1,15.75,156.3,78.15,0.3241393612608875985068436333471589
241.2,15.75,156.5,78.25,0.3244195688225538971807628524046434
241.3,15.75,156.7,78.35,0.3246995441359303771239121425611272
241.4,15.75,156.9,78.45,0.3249792874896437448218724109362055
241.5,15.75,157.1,78.55,0.3252587991718426501035196687370600
241.6,15.75,157.3,78.65,0.3255380794701986754966887417218543
241.7,15.75,157.5,78.75,0.3258171286719073231278444352503103
241.8,15.75,157.7,78.85,0.3260959470636889991728701406120761
241.9,15.75,157.9,78.95,0.3263745349317899958660603555188094
242.0,15.75,158.1,79.05,0.3266528925619834710743801652892562
242.1,15.75,158.3,79.15,0.3269310202395704254440313919867823
242.2,15.75,158.5,79.25,0.3272089182493806771263418662262593
242.3,15.75,158.7,79.35,0.3274865868757738340899711101939744
242.4,15.75,158.9,79.45,0.3277640264026402640264026402640264
242.5,15.75,159.1,79.55,0.3280412371134020618556701030927835
242.6,15.75,159.3,79.65,0.3283182192910140148392415498763397
242.7,15.75,159.5,79.75,0.3285949732179645653069633292130202
242.8,15.75,159.7,79.85,0.3288714991762767710049423393739703
242.9,15.75,159.9,79.95,0.3291477974475092630712227254013998
243.0,15.75,160.1,80.05,0.3294238683127572016460905349794239
243.1,15.75,160.3,80.15,0.3296997120526532291238173591114768
243.2,15.75,160.5,80.25,0.3299753289473684210526315789473684
243.3,15.75,160.7,80.35,0.3302507192766132346896835182901767
243.4,15.75,160.9,80.45,0.3305258833196384552177485620377979
243.5,15.75,161.1,80.55,0.3308008213552361396303901437371663
243.6,15.75,161.3,80.65,0.3310755336617405582922824302134647
243.7,15.75,161.5,80.75,0.3313500205170291341813705375461633
243.8,15.75,161.7,80.85,0.3316242821985233798195242001640689
243.9,15.75,161.9,80.95,0.3318983189831898318983189831898319
244.0,15.75,162.1,81.05,0.3321721311475409836065573770491803
244.1,15.75,162.3,81.15,0.3324457189676362146661204424416223
244.2,15.75,162.5,81.25,0.3327190827190827190827190827190827
244.3,15.75,162.7,81.35,0.3329922226770364306180925092099877
244.4,15.75,162.9,81.45,0.3332651391162029459901800327332242
244.5,15.75,163.1,81.55,0.3335378323108384458077709611451943
244.6,15.75,163.3,81.65,0.3338103025347506132461161079313164
244.7,15.75,163.5,81.75,0.3340825500612995504699632202697180
244.8,15.75,163.7,81.85,0.3343545751633986928104575163398693
244.9,15.75,163.9,81.95,0.3346263781135157207023274806043283
245.0,15.75,164.1,82.05,0.3348979591836734693877551020408163
245.1,15.75,164.3,82.15,0.3351693186454508363933088535291718
245.2,15.75,164.5,82.25,0.3354404567699836867862969004893964
245.3,15.75,164.7,82.35,0.3357113738279657562168772931104770
245.4,15.75,164.9,82.45,0.3359820700896495517522412387938060
245.5,15.75,165.1,82.55,0.3362525458248472505091649694501018
245.6,15.75,165.3,82.65,0.3365228013029315960912052117263844
245.7,15.75,165.5,82.75,0.3367928367928367928367928367928368
245.8,15.75,165.7,82.85,0.3370626525630593978844589096826688
245.9,15.75,165.9,82.95,0.3373322488816592110614070760471736
246.0,15.80,166.0,83.0,0.3373983739837398373983739837398374
246.1,15.90,166.0,83.0,0.3372612759041040227549776513612353
246.2,16.00,166.0,83.0,0.3371242891957757920389926888708367
246.3,16.10,166.0,83.0,0.3369874137231019082419813235891190
246.4,16.20,166.0,83.0,0.3368506493506493506493506493506494
246.5,16.30,166.0,83.0,0.3367139959432048681541582150101420
246.6,16.40,166.0,83.0,0.3365774533657745336577453365774534
246.7,16.50,166.0,83.0,0.3364410214835832995541143088771788
246.8,16.60,166.0,83.0,0.3363047001620745542949756888168558
246.9,16.70,166.0,83.0,0.3361684892669096800324017820980154
247.0,16.80,166.0,83.0,0.3360323886639676113360323886639676
247.1,16.85,166.0,83.0,0.3358963982193443949817887494941319
247.2,16.85,166.0,83.0,0.3357605177993527508090614886731392
247.3,16.85,166.0,83.0,0.3356247472705216336433481601293975
247.4,16.85,166.0,83.0,0.3354890864995957962813257881972514
247.5,16.85,166.0,83.0,0.3353535353535353535353535353535354
247.6,16.85,166.0,83.0,0.3352180936995153473344103392568659
247.7,16.85,166.0,83.0,0.3350827614049253128784820347194187
247.8,16.85,166.0,83.0,0.3349475383373688458434221146085553
247.9,16.85,166.0,83.0,0.3348124243646631706333198870512303
248.0,16.85,166.0,83.0,0.3346774193548387096774193548387097
248.1,16.85,166.0,83.0,0.3345425231761386537686416767432487
248.2,16.85,166.0,83.0,0.3344077356970185334407735697018533
248.3,16.85,166.0,83.0,0.3342730567861457913813934756343133
248.4,16.85,166.0,83.0,0.3341384863123993558776167471819646
248.5,16.85,166.0,83.0,0.3340040241448692152917505030181087
248.6,16.85,166.0,83.0,0.3338696701528559935639581657280772
248.7,16.85,166.0,83.0,0.3337354242058705267390430237233615
248.8,16.85,166.0,83.0,0.3336012861736334405144694533762058
248.9,16.85,166.0,83.0,0.3334672559260747288067496986741663
249.0,16.85,166.0,83.0,0.3333333333333333333333333333333333
249.1,16.85,166.0,83.0,0.3331995182657567242071457246085909
249.2,16.85,166.0,83.0,0.3330658105939004815409309791332263
249.3,16.85,166.0,83.0,0.3329322101885278780585639791415965
249.4,16.85,166.0,83.0,0.3327987169206094627105052125100241
249.5,16.85,166.0,83.0,0.3326653306613226452905811623246493
249.6,16.85,166.0,83.0,0.3325320512820512820512820512820513
249.7,16.85,166.0,83.0,0.3323988786543852623147777332799359
249.8,16.85,166.0,83.0,0.3322658126501200960768614891913531
249.9,16.85,166.0,83.0,0.3321328531412565026010404161664666
250.0,16.85,166.0,83.0,0.332
